timestamp,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0.0,56.41216934972015,49.374319375155785,72.76806417441365,43.42806724580203,34.30558176825916,33.85398426980989,47.61705694026129,64.2475606107392,54.595159584673844,26.28153339079727,22.872700886383257,65.86850252202326,35.03831869556716,54.1639910794368
0.003906504329708966,100.94307231741891,95.91746395736845,108.9588801305748,90.4091162347461,76.68663248400097,93.80634058943775,86.44723458402333,102.63893234357644,100.04406046712664,82.43161302775631,77.49347858816506,112.85423273754229,91.1421769208263,91.33962769944473
0.007813008659417931,112.07522233393914,110.34714905399159,118.11318620356661,107.8563149837853,111.81459232908232,119.76849658036983,103.24997503977673,108.99717966736037,114.0577276815117,112.11336128332626,106.5418935640857,116.96453850321016,118.42169125755603,111.8108500957505
0.011719512989126896,84.52998664634113,88.22083348342623,99.54506161484665,100.96050676783777,107.0489234339909,99.22101385591255,76.55024222375971,95.82863012909453,87.2756426725669,106.60566775077332,100.77202438744438,92.48150709441842,118.8466287696319,62.9857055542771
0.015626017318835863,40.19016319151001,56.30426288715449,34.74963827229918,59.60012955635476,72.60823559992144,61.04356656327305,41.56471580071183,46.42927453810483,46.64691750883416,88.23122114853355,69.33349421941645,53.20862945116698,73.85117672200793,65.36155227905913
0.01953252164854483,-4.516686702582858,15.373668279260647,-18.9178193065842,11.577321495194132,26.371390467445362,11.416656305364679,-8.123213382663879,-8.85833046547322,-5.273032975895506,38.20455242013085,23.078662283348557,6.889378206979053,25.389772874298256,2.5656110145503366
0.023439025978253793,-33.94695579272679,-36.9243940726307,-60.72551226112726,-40.839859623954844,-28.701198484888614,-39.92514391146219,-38.77214683435523,-50.83177575081937,-51.72131465767878,-12.94860346376149,-22.361343785235267,-57.046106587362175,-22.168707802822354,-53.52490319539366
0.02734553030796276,-65.48762538657631,-67.67375646376308,-81.59551350454358,-58.6705223126241,-62.26654690883232,-65.30096601022707,-59.51658324301909,-72.60783380374133,-71.28696641434327,-63.86889009278876,-37.3209837507851,-86.96050975939792,-71.76918981869146,-90.05843444847268
0.031252034637671726,-58.35969026417441,-73.04698432841357,-82.23486560605711,-60.028209832034634,-68.26877953838411,-78.16625990785532,-37.85849269280331,-70.2304328747948,-67.24910103462987,-74.25096309495348,-67.02355072917088,-84.31634257472987,-88.1292585998044,-85.64244412099764
0.03515853896738069,-27.902012593166795,-40.68193424090677,-42.61045190197241,-46.583918436326755,-54.71583674403205,-64.25502068175959,-15.876615391185426,-43.31798743229157,-38.67591054963894,-70.46902261107314,-47.62267510380633,-46.31397318202551,-78.18487403039357,-72.44812293815737
0.03906504329708966,-15.148334264630327,-8.229501566041495,-0.9399584393610898,-12.626081515099429,-21.124503144645193,-16.609794479265968,12.547211171720104,-4.811043795345434,-1.0904525205676023,-50.83804397137256,-21.453137297154594,-1.5133130834363504,-35.95715433215278,-19.31840402330797
0.042971547626798626,24.635383638171366,33.3771457161527,42.33960333240456,20.00917524670306,12.219913895295146,34.1148423272929,31.525976657094315,28.20735042300778,47.31838076543229,-3.4904310419396243,19.40027725418887,35.29765590443164,6.598101822504125,28.999228415018333
0.046878051956507585,43.48790518940277,50.40758307143006,60.11321328228494,44.176683117947164,43.38089256158201,70.79535082505542,43.787486065078035,56.48152011396927,62.22538236652271,25.95993080982381,62.35482414392433,71.29319098352425,32.62989859266568,64.42864358150804
0.05078455628621655,33.36903188454857,50.72357311965371,59.120719696973616,48.83095705789309,64.87099665447009,83.47613340649843,28.551981316098107,47.9610588485931,47.462590326243884,48.40148918732091,65.83703931961354,71.51979030071092,56.02873526939147,71.4775218780054
0.05469106061592552,15.742757907187414,37.63922999857822,45.06994608613773,25.71528630228671,52.698264376085255,61.95407613068671,17.684480461419348,25.18194553274479,38.548857204683166,33.12066267733463,43.000640450716375,35.506829298259575,55.21087811365506,62.29483783433483
0.058597564945634485,-19.281417569619972,7.623236660960233,-2.901775001792333,13.151046676306764,17.568904022545375,32.62810499621964,-16.634622608779164,0.33705107469135465,2.3577776937337656,24.55189396369019,14.857716678752737,6.859802476703259,18.404059217781025,14.123471353427973
0.06250406927534345,-32.32354942271507,-30.147295309533998,-36.588699208856255,-27.575982677918383,-21.402123078918606,-19.358457463730492,-37.88532213461974,-31.532383309118124,-35.16461818748825,-7.924249705774922,-13.177706802541525,-33.96790369490461,-9.335233352503703,-19.917153132686217
0.06641057360505241,-44.06358034354166,-53.33140892461974,-73.14640197405012,-46.156700916046304,-37.744208233902285,-52.1703468712204,-51.73331633986342,-50.41146546768261,-49.093373560640266,-38.52144147746711,-36.83421846627509,-67.36381587740321,-15.2498111253833,-59.29939078536409
