timestamp,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0.0,34.823533119508255,61.61408866442855,26.512026798205493,42.73189256055704,36.114630030968854,29.6978328802788,31.623207045001898,57.144165502941334,37.04005213040123,49.425945421997405,21.51248888455782,45.4330769717778,31.02306515636854,68.84980619076065
0.003906504329708966,61.59852685213858,100.00387233168745,78.27769162153837,70.3718397468083,70.54742038519673,68.85607573981649,72.78992925280332,88.14779474596754,71.96711021214803,76.30834153004315,64.32698113349792,71.32411409830715,65.74956311348588,105.58692659169351
0.007813008659417931,89.46121756396347,106.36265247382264,102.67716640815185,107.06026441898537,82.205948469958,96.79516664523749,87.85692376393882,98.4684483331434,100.3508017158301,89.78306565180881,93.5046840072123,99.25235905572586,78.66732759749748,92.77604283079023
0.011719512989126896,93.78004104239606,104.07139000326669,106.5883840855599,94.81147192720206,91.76916894307755,96.27356513119229,103.72228279599717,100.85342889618673,96.81994815925397,92.16668312879173,99.34999886603623,83.51741101799404,93.21312113312108,93.88968351364164
0.015626017318835863,88.59465300069951,67.85998725760079,91.27951950101607,94.1668212252378,73.57059631984609,93.71383654886807,92.34911348579176,82.17303408749198,89.1265553729598,79.30796600749663,80.45554566982327,67.96226607062475,81.28914722997399,74.74654859265085
0.01953252164854483,64.44242316841937,29.555022095154634,69.30876436341097,71.7197345760839,54.198287503558724,63.63604225768758,64.9425086115358,40.45181707566237,38.02676287112118,53.83451930554014,50.85534089752188,38.50981576095203,59.116798222188194,47.2004514602278
0.023439025978253793,34.055193651175806,-6.958138091161853,23.534055922346923,33.72817024547859,12.555379596586567,32.03077404669635,25.278286118707875,12.14428500063086,26.382771707813173,15.338529377736416,25.15372270198511,16.392271684957077,26.476790415492687,-2.478224996994334
0.02734553030796276,0.6170994438899982,-52.89555876154274,-14.795334232933355,-15.841955937984503,-19.101648929592237,-2.1957431185749687,-7.446988231369602,-20.345063138900755,-19.644459708075697,-16.78335841127707,-10.433381676095939,-17.80553035313132,-3.3491588279442337,-42.50001103365785
0.031252034637671726,-30.168952499448682,-77.11184977447547,-57.08225872266317,-41.812894883210134,-27.15435059466126,-37.977934117673016,-52.73139630489923,-52.99192887240368,-49.3543450530009,-48.374832700010074,-45.25725500125767,-41.264330497264126,-28.924438592298575,-56.416850251168185
0.03515853896738069,-49.27980398815551,-79.9479060568427,-67.90823921145105,-78.53379828804347,-45.630780368175856,-56.754604998713056,-55.66101223382299,-65.706308166873,-66.77361614282665,-61.02824266684493,-53.215334250448066,-49.04057010705008,-36.28037513401202,-67.96529731421906
0.03906504329708966,-62.568813882027975,-86.41649831186773,-88.5634412159562,-86.07072250733778,-48.973402002090374,-73.1796373617046,-60.38538285249,-72.77069826729884,-64.75382511323737,-64.85897272715142,-54.25872254768497,-41.72513229427353,-49.052665595262695,-60.50602499785952
0.042971547626798626,-56.459737617190264,-59.684674307807335,-83.01962623648993,-76.30169517352768,-41.8225311556592,-55.503116194237435,-59.536616869505515,-57.43377727348979,-52.14339142854635,-70.32918462655486,-54.88644369487986,-29.81802135564745,-40.126181012876096,-54.329334317951925
0.046878051956507585,-37.857958292049595,-32.609728082242185,-49.53645614970833,-53.44250026708706,-20.06679174705483,-37.686222100053115,-51.45856515005342,-40.43162396004716,-46.057883541219844,-60.888119387540016,-26.238428575092055,-9.902448250992439,-18.025016163353506,-34.720723475497174
0.05078455628621655,-23.42563272494415,2.528148154129614,-27.377163016291572,-26.45989804155014,-7.224693005551172,-18.935310123624006,-12.001117030562838,-18.287441273078496,-30.577347302261916,-29.995872684011072,0.39034029989790486,5.839412792855559,-11.87125567359843,-4.679631121283663
0.05469106061592552,-7.972956140094232,23.43767857073919,2.4967204166595804,-12.259993793487308,2.9399461458079426,-3.5927139304962656,7.458629804092482,-1.8842394678691479,-5.503226466626372,-12.298642666242946,12.788658386171946,12.211989347541042,-10.441645391643927,6.177879606864674
0.058597564945634485,12.40968168055177,39.621407626948766,27.848785455200392,17.853570192020094,2.8700064821566267,16.989500723826467,25.909297736517622,12.290715076196022,8.856687502591274,-2.518262685884312,27.481639112890456,16.914803038757242,0.06444819775631405,13.740301946369424
0.06250406927534345,15.746482105380084,41.52060928252584,37.52108010917454,23.44026194425518,2.984389669921285,22.750286510699976,30.031236397252055,18.46218080409041,16.49661419532703,19.31072221708363,30.395337589890147,18.86175323758411,5.5020936626300525,13.51833118225966
0.06641057360505241,18.383375834382832,27.727032883234667,40.55087122461598,2.2711414062582023,0.1719555357434955,29.692547910276406,28.619841918360354,21.000072159161334,19.45913337807862,18.095677175215815,9.555201794132998,-0.6810545978668902,6.067669835452283,12.903026915952278
0.07031707793476139,4.546405329255067,11.147221689158053,32.409895986728586,29.131712835335094,-2.9808831394128203,6.252598368382851,13.11242787405592,3.104031034325402,9.78000989505926,23.37975340282388,-0.11785712748743515,-17.089200400239793,-2.6999640000565117,19.543600548380873
